Username,Profile URL,Subscribers,Twitter,Instagram,TikTok,LinkedIn,Facebook,YouTube,Linktree,Threads,Bluesky,GitHub,Medium,Other,Scraped At,Category
dramybkillen,https://substack.com/@dramybkillen,11000,,https://instagram.com/dr.amybkillen,,,,,,,,,,https://dramykillen.com/,2026-01-22 04:00:10,Health
toddlerdietitiantiff,https://substack.com/@toddlerdietitiantiff,12000,,,,,https://www.facebook.com/toddlerdietitiantiff,,,,,,,https://www.toddlerdietitiantiff.com,2026-01-22 04:00:10,Health
fastwell,https://substack.com/@fastwell,7200,https://twitter.com/Leslie_D_Taylor,,,,https://www.facebook.com/app_scoped_user_id/YXNpZADpBWEU3ak83VzJTcmFWdzBqY1ViLVo3TlpacjVpSUhaazh6SlJxV01INmoxYldiQ0M4b0hqTUJwVDVkU2dwS2NkSV9GYlVmeFNFbzU4TlRyOGF4V0hIMWQxWVRfU1diSW0waFpXUEI3ZAlhB/,,,,,,,,2026-01-22 04:00:10,Health
vajenda,https://substack.com/@vajenda,128000,,,,,,,,,,,,,2026-01-22 04:00:10,Health
courtneybabilya,https://substack.com/@courtneybabilya,7800,,https://instagram.com/courtneykeepingbalance,https://tiktok.com/@gymnastics.court,,,,,,,,,,2026-01-22 04:00:10,Health
mostlycarleigh,https://substack.com/@mostlycarleigh,1800,,https://instagram.com/mostlydating,,,,,,,,,,,2026-01-22 04:00:10,Health
somedaysomeday,https://substack.com/@somedaysomeday,12000,,https://instagram.com/esteelalonde,,https://www.linkedin.com/in/esteelalonde/,,,,,,,,,2026-01-22 04:00:10,Health
chrismwojcik,https://substack.com/@chrismwojcik,5300,,,,,,,,,,,,https://www.amazon.com/Grapplers-Diary-Brazilian-Jiu-Jitsu-Experience-ebook/dp/B0DS1J794V,2026-01-22 04:00:10,Health
honestlyalaena,https://substack.com/@honestlyalaena,7800,,https://instagram.com/honestlyalaena,,,,,,,,,,,2026-01-22 04:00:11,Health
julietallen,https://substack.com/@julietallen,43000,,https://instagram.com/juliet_allen,,,,,,,,,,https://www.juliet-allen.com,2026-01-22 04:00:11,Health
trishawolfe,https://substack.com/@trishawolfe,4500,https://twitter.com/thetrishawolfe,,,,https://www.facebook.com/app_scoped_user_id/YXNpZADpBWEVLbzlTN1htQUN1TjlzM3pCcE9zY2VGcHBFZAG5QYVA5MDZAjWEtFM2ViWFZAEdDRxdDJ6Y3NEdF9PNHNUTmhFbjNLTmY5UjhOZAXdJQkM2b2JxN3lZANnh0V3poNFJ6UVpTN0ZAUMWwtUAZDZD/,,,,,,,,2026-01-22 04:00:11,Health
bunnymichael,https://substack.com/@bunnymichael,24000,,https://instagram.com/bunnymichael,,,,,,,,,,https://www.bunnymichael.com/hello-higher-self-book,2026-01-22 04:00:11,Health
danaleighlyons,https://substack.com/@danaleighlyons,4200,,,,,,,,,,,,,2026-01-22 04:00:11,Health
lukecadell,https://substack.com/@lukecadell,19000,,,,,,,,,,,,https://lukecadell.gumroad.com/?section=otU_iWWFBuogaek-39VAAA==#otU_iWWFBuogaek-39VAAA==,2026-01-22 04:00:11,Health
thewellnessjournalbyale,https://substack.com/@thewellnessjournalbyale,5200,,https://instagram.com/thewellness_journal,,,,,,,,,,,2026-01-22 04:00:11,Health
howardwolinsky,https://substack.com/@howardwolinsky,3200,https://twitter.com/journotwit,,,,,,,,,,,,2026-01-22 04:00:11,Health
mentalhellth,https://substack.com/@mentalhellth,39000,,https://instagram.com/pempempem___,,,,,,,,,,https://mentalhellth.xyz/?utm_campaign=profile_chips,2026-01-22 04:00:11,Health
smallthingsgrowing,https://substack.com/@smallthingsgrowing,4400,,https://instagram.com/smallthingsgrowhomebirth,,,,,,,,,,https://smallthingsgrow.com,2026-01-22 04:00:11,Health
stevenhassan,https://substack.com/@stevenhassan,12000,,,,,,,,,,,,https://freedomofmind.com/,2026-01-22 04:00:11,Health
rationalmale,https://substack.com/@rationalmale,18000,,https://instagram.com/rational_male,,,,,,,,,,http://therationalmale.com,2026-01-22 04:00:11,Health
gabrielledubois,https://substack.com/@gabrielledubois,27000,,https://instagram.com/gabriellemeloff,,,,https://www.youtube.com/channel/UC3Cd8C01KazI66JaNz-OprA,,,,,,,2026-01-22 04:00:11,Health
humanhealth,https://substack.com/@humanhealth,14000,,,,,,,,,,,,,2026-01-22 04:00:11,Health
leetilghman,https://substack.com/@leetilghman,22000,,,,,,,,,,,,https://www.leetilghman.com,2026-01-22 04:00:11,Health
modernwidowsclub,https://substack.com/@modernwidowsclub,15000,,,,,,,,,,,,,2026-01-22 04:00:11,Health
rootstoleaves,https://substack.com/@rootstoleaves,4900,,https://instagram.com/roots_to_leaves,,,,,,,,,,https://www.rootstoleaves.com,2026-01-22 04:00:11,Health
marianaplatapsy,https://substack.com/@marianaplatapsy,2000,,https://instagram.com/marianaplatapsy,https://tiktok.com/@marianaplatapsy,,,,,,,,,,2026-01-22 04:00:11,Health
everydayalchemymusings,https://substack.com/@everydayalchemymusings,3500,,https://instagram.com/every.dayalchemy,,,,,,,,,,https://everydayalchemybotanicals.com/,2026-01-22 04:00:11,Health
adriandavidson,https://substack.com/@adriandavidson,3700,,https://instagram.com/capitalism.and.glitter,,,,,,,,,,,2026-01-22 04:00:11,Health
inflammationmastery,https://substack.com/@inflammationmastery,6100,,,,,,,,,,,,,2026-01-22 04:00:11,Health
lilysperry,https://substack.com/@lilysperry,4600,,,,,,,https://linktr.ee/healthgossip,,,,,https://www.healthgossip.news/?utm_campaign=profile_chips,2026-01-22 04:00:11,Health
suzybliss1,https://substack.com/@suzybliss1,1100,,,,,,,,,,,,,2026-01-22 04:00:11,Health
intuitionnutritionn,https://substack.com/@intuitionnutritionn,1900,,https://instagram.com/intuitionnutrition_,,,,https://youtube.com/@intuitionnutrition_?si=pD1qt4-xq1JXD6XA,,,,,,,2026-01-22 04:00:11,Health
sosupersam,https://substack.com/@sosupersam,3400,,https://instagram.com/sosupersam,,,,,,,,,,https://www.sosupersam.com,2026-01-22 04:00:11,Health
menopauseprofessor,https://substack.com/@menopauseprofessor,16000,,,,,https://www.facebook.com/menopauseprofessor,,,,,,,https://menopauseprofessor.com,2026-01-22 04:00:11,Health
andrasitoianu,https://substack.com/@andrasitoianu,7400,https://x.com/BioavailableNd,https://www.instagram.com/andra.naturopathy/,,,,,,,,,,,2026-01-22 04:00:11,Health
aileyjolie,https://substack.com/@aileyjolie,15000,,,,,,,,,,,,https://www.aileyjolie.com,2026-01-22 04:00:11,Health
jovannyvarela,https://substack.com/@jovannyvarela,15000,,,,,https://facebook.com/theartidote,,,,,,,http://jovannyvarela.com,2026-01-22 04:00:11,Health
benshenmembership,https://substack.com/@benshenmembership,1900,,https://instagram.com/benshen.co,,,,,,,,,,https://www.benshen.co,2026-01-22 04:00:11,Health
williamhbestermannjrmd,https://substack.com/@williamhbestermannjrmd,5800,https://twitter.com/whbester,,,,,,,,,,,,2026-01-22 04:00:11,Health
revolveprimalhealth,https://substack.com/@revolveprimalhealth,10000,,https://instagram.com/revolveprimalhealth,,,,https://www.youtube.com/@revolvekitchen,,,,,,,2026-01-22 04:00:11,Health
whitneyfleming,https://substack.com/@whitneyfleming,1400,,,,,,,,,,,,https://www.parentingteensandtweens.com,2026-01-22 04:03:31,Parenting
twotruths,https://substack.com/@twotruths,7400,,https://instagram.com/motherspeak,,,,,,,,,,,2026-01-22 04:03:31,Parenting
annamathur,https://substack.com/@annamathur,11000,,,,,,,,,,,,https://www.annamathur.com,2026-01-22 04:03:31,Parenting
dadchats,https://substack.com/@dadchats,13000,,https://instagram.com/thedadchats,,,https://facebook.com/Facebook.com/chatsfam,,,,,,,,2026-01-22 04:03:31,Parenting
elinstrong,https://substack.com/@elinstrong,1400,,https://instagram.com/elinmariestrong,,,,,,,,,,,2026-01-22 04:03:31,Parenting
simonsarris,https://substack.com/@simonsarris,26000,https://twitter.com/simonsarris,https://instagram.com/simonsarris,,,,,,,,,,https://map.simonsarris.com/?utm_campaign=profile_chips,2026-01-22 04:03:31,Parenting
neurodiversityadvocate,https://substack.com/@neurodiversityadvocate,2700,,,,,,,,,,,,,2026-01-22 04:03:31,Parenting
nikkokennedy,https://substack.com/@nikkokennedy,4300,,,,,,,,,,,,https://www.brighterdaysdarkernights.com/?utm_campaign=profile_chips,2026-01-22 04:03:31,Parenting
discoveringdyscalculia,https://substack.com/@discoveringdyscalculia,1800,,,,,,,,,,,,https://discoveringdyscalculia.com,2026-01-22 04:03:31,Parenting
elizabethjohnston,https://substack.com/@elizabethjohnston,79000,,,,,,,,,,,,https://ElizabethJohnston.org,2026-01-22 04:03:31,Parenting
carolineforan,https://substack.com/@carolineforan,5400,,https://instagram.com/carolineforan,,,,,,,,,,,2026-01-22 04:03:31,Parenting
preparekids,https://substack.com/@preparekids,5700,,,,,,,,,,,,,2026-01-22 04:03:31,Parenting
thefamilycourtworkbook,https://substack.com/@thefamilycourtworkbook,1000,,,,,https://www.facebook.com/profile.php?id=61570530230317,,,,,,,https://a.co/d/4pKpCd2,2026-01-22 04:03:31,Parenting
jopiazza,https://substack.com/@jopiazza,12000,,https://instagram.com/jopiazzaauthor,,,,,,,,,,https://www.jopiazza.com,2026-01-22 04:03:31,Parenting
drkellyflanagan,https://substack.com/@drkellyflanagan,15000,,,,,,,,,,,,https://drkellyflanagan.com/,2026-01-22 04:03:31,Parenting
technosapiens,https://substack.com/@technosapiens,52000,,https://instagram.com/jacqueline_nesi,,,,,,,,,,https://www.jacquelinenesi.com,2026-01-22 04:03:31,Parenting
hinagondal,https://substack.com/@hinagondal,2000,,https://www.instagram.com/rhythms609?igsh=ZW9xeWd1N2ZtdXk1&utm_source=qr,,,https://www.facebook.com/share/15rvobU1dj/?mibextid=qi2Omg,,,,,,,,2026-01-22 04:03:31,Parenting
cindyditiberio,https://substack.com/@cindyditiberio,4900,,https://instagram.com/cindy.ditiberio,,,,,,,,,,https://www.cynthiaditiberio.com/,2026-01-22 04:03:32,Parenting
johnrosemond,https://substack.com/@johnrosemond,6600,,,,,,,,,,,,,2026-01-22 04:03:32,Parenting
michaelgrose,https://substack.com/@michaelgrose,7200,,,,,,,,,,,,,2026-01-22 04:03:32,Parenting
scandiclass,https://substack.com/@scandiclass,2700,,https://www.instagram.com/annabelladaily/,,https://www.linkedin.com/in/annabelladaily/,,,,,,,,,2026-01-22 04:03:32,Parenting
kidtalk,https://substack.com/@kidtalk,23000,,,,,https://www.facebook.com/kidtalkco,,,,,,,https://kidtalk.co/,2026-01-22 04:03:32,Parenting
yolandenorrisclark,https://substack.com/@yolandenorrisclark,8700,,,,,,,,,,,,,2026-01-22 04:03:32,Parenting
mackenziehoran,https://substack.com/@mackenziehoran,7800,,https://instagram.com/mackenziehoran,,,,,,,,,,http://mackenziehoran.com,2026-01-22 04:03:32,Parenting
elenabridgers,https://substack.com/@elenabridgers,16000,,https://instagram.com/elena.bridgers,,,,,,,,,,https://elenabridgers.com/,2026-01-22 04:03:32,Parenting
jenstateofmind,https://substack.com/@jenstateofmind,2200,,https://instagram.com/jennagallarzo,,,,,,,,,,https://www.twoheartsmassage.com,2026-01-22 04:03:32,Parenting
leafandlearn,https://substack.com/@leafandlearn,6200,,,,,https://facebook.com/theleafandlearn,,,,,,,http://leafandlearn.com,2026-01-22 04:03:32,Parenting
elevatetoddlerplay,https://substack.com/@elevatetoddlerplay,3300,,,,,https://www.facebook.com/elevate.toddler.play,,,,,,,https://www.elevatetoddlerplay.com,2026-01-22 04:03:32,Parenting
melindawmoyer,https://substack.com/@melindawmoyer,30000,,,,,,,,,,,,http://www.melindawennermoyer.com,2026-01-22 04:03:32,Parenting
michaelbhorn,https://substack.com/@michaelbhorn,19000,,,,,https://www.facebook.com/MichaelBHorn1/,,,,,,,https://www.michaelbhorn.com,2026-01-22 04:03:32,Parenting
juliadzafic,https://substack.com/@juliadzafic,15000,,https://instagram.com/lemonstripes,,,,,,,,,,,2026-01-22 04:03:32,Parenting
hippymomphd,https://substack.com/@hippymomphd,5300,https://twitter.com/HippyMomPhD,,,,,,,,,,,https://www.clarified.life/?utm_campaign=profile_chips,2026-01-22 04:03:32,Parenting
elissastrauss,https://substack.com/@elissastrauss,2400,,,,,,,,,,,,https://www.elissastrauss.com,2026-01-22 04:03:32,Parenting
lorrainecandy,https://substack.com/@lorrainecandy,2800,,,,,https://www.facebook.com/sundaytimesLorraine/,,,,,,,https://www.amazon.co.uk/Whats-Wrong-You-mothers-twenties/dp/0008407215,2026-01-22 04:03:32,Parenting
susiejverrill,https://substack.com/@susiejverrill,4700,,,,,,,,,,,,,2026-01-22 04:03:32,Parenting
meredithannemiller,https://substack.com/@meredithannemiller,10000,,https://instagram.com/meredithannemiller,,,,,,,,,,http://www.meredithannemiller.com,2026-01-22 04:03:32,Parenting
fredkrepe,https://substack.com/@fredkrepe,1000,https://twitter.com/Fredkrepe,,,,,,,,,,,,2026-01-22 04:03:32,Parenting
drmarthapsychologist,https://substack.com/@drmarthapsychologist,13000,,,,,,,,,,,,https://www.drmarthapsychologist.com,2026-01-22 04:03:32,Parenting
motherhoodforgood,https://substack.com/@motherhoodforgood,2600,,https://instagram.com/motherhoodforgood,,,,,,,,,,https://motherhoodforgood.com,2026-01-22 04:03:32,Parenting
courtneyadamo,https://substack.com/@courtneyadamo,19000,,https://instagram.com/courtneyadamo,,,,,,,,,,http://courtneyadamo.com,2026-01-22 04:03:32,Parenting
maedeze,https://substack.com/@maedeze,2000,,,,,,,,,,,,,2026-01-22 04:03:32,Parenting
helenofroy,https://substack.com/@helenofroy,4000,,https://instagram.com/helenroywrites,,,,https://youtube.com/@helenofroy,,,,,,,2026-01-22 04:03:32,Parenting
kwanetaharris,https://substack.com/@kwanetaharris,1500,,,,,https://facebook.com/kwanetaharris,,,,,,,https://kwanetaharris.com,2026-01-22 04:03:32,Parenting
katherineormerod,https://substack.com/@katherineormerod,16000,,,,,,,,,,,,,2026-01-22 04:03:32,Parenting
radicalmomsunion,https://substack.com/@radicalmomsunion,4800,,https://instagram.com/radical_moms_union,,,,,,,,,,,2026-01-22 04:03:32,Parenting
halfmoonhustle,https://substack.com/@halfmoonhustle,4100,https://twitter.com/Tvhinckley,,,https://www.linkedin.com/in/tvhinckley/,,,,,,,,,2026-01-22 04:03:32,Parenting
dralizapressman,https://substack.com/@dralizapressman,70000,,,,,,,,,,,,https://draliza.com/pre-order/,2026-01-22 04:03:32,Parenting
lakeshorelady,https://substack.com/@lakeshorelady,4900,,https://instagram.com/lakeshorelady,,,,,,,,,,https://www.LakeShoreLady.com,2026-01-22 04:03:32,Parenting
ameliawilson,https://substack.com/@ameliawilson,10000,,https://instagram.com/amelia.w.wilson,,https://www.linkedin.com/in/amelia-wilson-0420439/,,,,,,,,,2026-01-22 04:03:32,Parenting
theworkspaceforchildren,https://substack.com/@theworkspaceforchildren,29000,,,,,https://www.facebook.com/theworkspaceforchildren,,,,,,,https://www.workspaceforchildren.com,2026-01-22 04:03:32,Parenting
momsofbigs,https://substack.com/@momsofbigs,4300,,,,,,,,,,,,https://estherjoygoetz.com/momsofbigs,2026-01-22 04:03:33,Parenting
heatherklanier,https://substack.com/@heatherklanier,1700,,,,,,,,,,,,https://heatherlanierwriter.com,2026-01-22 04:03:33,Parenting
defi0xjeff,https://substack.com/@defi0xjeff,3900,https://twitter.com/0xJeff,,,,,,,,,,,https://0xjeff.carrd.co/,2026-01-22 04:06:44,Crypto
inbitcoinwetrust,https://substack.com/@inbitcoinwetrust,12000,,,,,,,,,,,,,2026-01-22 04:06:44,Crypto
arbitrageandy,https://substack.com/@arbitrageandy,33000,,https://instagram.com/arbitrage.andy,,,,,,,,,,https://arbletter.arbitrageandy.us/?utm_campaign=profile_chips,2026-01-22 04:06:44,Crypto
thedefinvestor,https://substack.com/@thedefinvestor,17000,https://twitter.com/TheDeFinvestor,,,,,,,,,,,https://www.thedefinvestor.com/?utm_campaign=profile_chips,2026-01-22 04:06:44,Crypto
cryptofada,https://substack.com/@cryptofada,2800,https://twitter.com/cryptofada,,,,,,,,,,,,2026-01-22 04:06:44,Crypto
simplybitcoin,https://substack.com/@simplybitcoin,13000,,https://instagram.com/simplybitcointv,,,,,,,,,,https://simplybitcoin.com,2026-01-22 04:06:44,Crypto
degensensei,https://substack.com/@degensensei,3700,https://twitter.com/DegenSensei,,,,,,,,,,,,2026-01-22 04:06:44,Crypto
tomserres,https://substack.com/@tomserres,7800,,,,,,,,,,,,,2026-01-22 04:06:44,Crypto
foot,https://substack.com/@foot,7900,,,,,,,,,,,,https://www.cryptofootguns.com/?utm_campaign=profile_chips,2026-01-22 04:06:44,Crypto
ckxpress,https://substack.com/@ckxpress,77000,,,,,,,,,,,,https://weekly.dhk.org/?utm_campaign=profile_chips,2026-01-22 04:06:44,Crypto
cryptounfiltered,https://substack.com/@cryptounfiltered,1700,,https://instagram.com/cryptounfiltered_,,,,,,,https://bsky.app/profile/cryptounfiltered.bsky.social,,,,2026-01-22 04:06:44,Crypto
jimmysong,https://substack.com/@jimmysong,9300,https://twitter.com/jimmysong,,,,,,,,,,,,2026-01-22 04:06:44,Crypto
blingbling,https://substack.com/@blingbling,5800,https://twitter.com/PhilippMattheis,,,,,,,,,,,https://www.penguin.de/Buch/Die-dreckige-Seidenstrasse/Philipp-Mattheis/Goldmann/e614950.rhd,2026-01-22 04:06:44,Crypto
bowtiedbull,https://substack.com/@bowtiedbull,112000,,,,,,,,,,,,https://bowtiedbull.io/?utm_campaign=profile_chips,2026-01-22 04:06:44,Crypto
yieldfarming,https://substack.com/@yieldfarming,1300,,,,,,,,,,,,,2026-01-22 04:06:44,Crypto
onchainwizard,https://substack.com/@onchainwizard,21000,https://twitter.com/OnChainWizard,,,,,,,,,,,,2026-01-22 04:06:44,Crypto
blocktrend,https://substack.com/@blocktrend,19000,,,,,https://www.facebook.com/BlockTrend.today,,,,,,,https://www.blocktrend.today/?utm_campaign=profile_chips,2026-01-22 04:06:44,Crypto
degencode,https://substack.com/@degencode,7800,https://twitter.com/BowTiedDevil,,,,,,,,,,,https://www.degencode.com/?utm_campaign=profile_chips,2026-01-22 04:06:45,Crypto
plebs,https://substack.com/@plebs,1600,,,,,,,,,,,,,2026-01-22 04:06:45,Crypto
10xresearch,https://substack.com/@10xresearch,42000,,,,,,,,,,,,https://post.10xresearch.com/?utm_campaign=profile_chips,2026-01-22 04:06:45,Crypto
duonine,https://substack.com/@duonine,11000,https://twitter.com/DU09BTC,,,,,,,,,,,https://www.yourcrypto.community/?utm_campaign=profile_chips,2026-01-22 04:06:45,Crypto
zeneca,https://substack.com/@zeneca,35000,https://twitter.com/Zeneca,,,https://www.linkedin.com/in/zeneca33/,,,,,,,,https://www.zeneca.xyz/?utm_campaign=profile_chips,2026-01-22 04:06:45,Crypto
tiffanyfong,https://substack.com/@tiffanyfong,2100,,https://instagram.com/tiffanyfong,,,,,,,,,,https://tiffanyfong.com,2026-01-22 04:06:45,Crypto
tomgrant671878,https://substack.com/@tomgrant671878,33000,https://twitter.com/thomaslgrant,,,https://www.linkedin.com/in/tomgrantusa/,,,,,,,,,2026-01-22 04:06:45,Crypto
altcoininvesting,https://substack.com/@altcoininvesting,105000,https://twitter.com/altcoinvesting,,,,,,,,,,,https://www.altcoininvesting.co/?utm_campaign=profile_chips,2026-01-22 04:06:45,Crypto
abhayaanil2,https://substack.com/@abhayaanil2,3800,,,,,,,,,,,,https://thedailydollar.gumroad.com,2026-01-22 04:06:45,Crypto
sich,https://substack.com/@sich,3600,https://x.com/sich8,,,,,,,,,,,,2026-01-22 04:06:45,Crypto
checkonchain,https://substack.com/@checkonchain,26000,,,,,,,,,,,,https://newsletter.checkonchain.com/?utm_campaign=profile_chips,2026-01-22 04:06:45,Crypto
vertox,https://substack.com/@vertox,7100,https://twitter.com/vertox_df,,,,,,,,,,,https://www.vertoxquant.com/?utm_campaign=profile_chips,2026-01-22 04:06:45,Crypto
stacymuur,https://substack.com/@stacymuur,3200,https://twitter.com/stacy_muur,,,,,,,,,,,,2026-01-22 04:06:45,Crypto
antongolub,https://substack.com/@antongolub,9400,,,,https://www.linkedin.com/in/antongolub/,,,,,,,,https://www.antonvongolub.com/,2026-01-22 04:06:45,Crypto
madeincrypto,https://substack.com/@madeincrypto,2900,https://twitter.com/AlexPaz0X,,,,,,,,,,,,2026-01-22 04:06:45,Crypto
